User_ID,Age,Gender,Height,Weight,BMI_Category,Duration,Heart_Rate,Body_Temp,target_weight_loss
8546,45,male,179,78,Normal weight,24,114,40.6,0
8547,52,male,185,79,Normal weight,26,106,41,0
8548,67,female,160,61,Normal weight,5,79,38.9,0
8549,33,female,179,82,Overweight,10,91,39.7,8.2
8550,35,male,203,109,Overweight,12,94,40.1,10.9
8551,37,male,195,97,Overweight,18,97,40.4,9.7
8552,78,female,166,65,Normal weight,12,94,39.9,0
8553,25,female,167,60,Normal weight,4,92,39,0
8554,58,female,159,52,Normal weight,16,96,40.5,0
8555,23,male,184,82,Normal weight,17,87,40.4,0
8556,63,male,199,105,Overweight,2,74,38.5,10.5
8557,56,male,185,85,Normal weight,19,95,40.4,0
8558,50,male,183,89,Overweight,23,96,40.4,8.9
8559,32,female,160,54,Normal weight,2,87,38.3,0
8560,28,female,155,54,Normal weight,11,87,40.2,0
8561,20,female,156,53,Normal weight,28,102,41,0
8562,20,male,189,89,Obese,6,82,39.4,8.9
8563,73,female,157,62,Overweight,11,98,40.2,6.2
8564,37,male,189,88,Normal weight,5,88,38.9,0
8565,59,female,157,57,Normal weight,26,101,40.6,0
8566,54,female,161,64,Normal weight,21,95,40.7,0
8567,27,female,156,62,Overweight,19,103,40.3,6.2
8568,51,male,172,72,Normal weight,14,102,40.5,0
8569,28,male,183,87,Overweight,15,100,40.3,8.7
8570,70,female,162,63,Normal weight,27,98,41,0
8571,20,male,192,87,Normal weight,3,89,38.7,0
8572,71,female,164,64,Normal weight,14,94,40.4,0
8573,24,male,178,82,Overweight,12,94,40.1,8.2
8574,36,female,171,64,Normal weight,9,90,39.8,0
8575,33,female,175,70,Normal weight,21,104,40.6,0
8576,30,female,159,53,Normal weight,10,95,39.7,0
8577,23,female,166,68,Normal weight,4,77,39,0
8578,38,female,162,62,Normal weight,20,94,40.3,0
8579,29,male,189,94,Overweight,6,95,39.3,9.4
8580,36,female,176,74,Normal weight,23,108,40.8,0
8581,74,male,177,81,Overweight,28,112,40.9,8.1
8582,66,female,172,71,Normal weight,25,99,41,0
8583,37,female,149,51,Normal weight,6,93,39.3,0
8584,66,female,154,56,Normal weight,23,106,40.8,0
8585,51,male,185,94,Overweight,24,96,40.7,9.4
8586,40,female,172,69,Normal weight,5,89,39,0
8587,26,female,158,55,Normal weight,19,98,40.1,0
8588,29,female,182,76,Normal weight,5,86,39.1,0
8589,25,female,161,60,Normal weight,2,78,38.4,0
8590,28,female,163,62,Normal weight,19,93,40.4,0
8591,51,male,178,88,Overweight,12,92,40.2,8.8
8592,31,male,191,93,Overweight,14,94,40.1,9.3
8593,36,female,181,76,Normal weight,4,77,39.1,0
8594,65,male,192,91,Normal weight,23,108,40.7,0
8595,74,female,175,75,Normal weight,13,87,40.1,0
8596,36,female,156,57,Normal weight,13,98,40.3,0
8597,21,female,160,56,Normal weight,9,86,39.9,0
8598,42,female,172,69,Normal weight,30,108,41,0
8599,41,male,184,91,Overweight,23,113,40.4,9.1
8600,29,female,157,53,Normal weight,2,84,38.3,0
8601,24,male,177,79,Overweight,28,104,40.7,7.9
8602,41,female,158,59,Normal weight,20,98,40.6,0
8603,44,male,183,88,Overweight,8,88,39.5,8.8
8604,66,male,197,101,Overweight,7,81,39.3,10.1
8605,74,female,162,63,Normal weight,3,84,39.2,0
8606,54,male,201,109,Overweight,27,106,40.9,10.9
8607,20,male,179,78,Normal weight,4,85,38.6,0
8608,56,male,200,101,Overweight,28,112,40.9,10.1
8609,64,female,158,57,Normal weight,4,83,38.7,0
8610,31,female,147,48,Normal weight,17,91,40.5,0
8611,29,female,178,68,Normal weight,5,77,39.2,0
8612,28,female,154,54,Normal weight,14,93,40.2,0
8613,29,male,182,84,Overweight,19,101,40.4,8.4
8614,56,female,170,76,Overweight,7,87,39.3,7.6
8615,78,male,193,94,Overweight,17,97,40.3,9.4
8616,35,female,153,57,Normal weight,29,114,40.8,0
8617,60,female,170,71,Normal weight,3,82,38.1,0
8618,23,female,171,67,Normal weight,25,112,40.5,0
8619,25,male,191,85,Normal weight,25,105,40.7,0
8620,54,female,170,70,Normal weight,6,84,39.2,0
8621,32,female,168,64,Normal weight,18,96,40.5,0
8622,52,male,172,82,Overweight,29,111,40.9,8.2
8623,42,female,157,55,Normal weight,14,91,40.6,0
8624,38,male,179,86,Overweight,15,108,40.3,8.6
8625,53,female,155,55,Normal weight,24,103,40.6,0
8626,43,female,161,63,Normal weight,19,101,40.3,0
8627,25,female,184,82,Normal weight,20,93,40.8,0
8628,64,male,188,93,Overweight,18,102,40.2,9.3
8629,46,female,163,60,Normal weight,11,93,39.9,0
8630,21,female,176,68,Normal weight,21,105,39.9,0
8631,65,male,199,99,Obese,26,107,40.8,9.9
8632,23,male,173,74,Normal weight,24,93,40.6,0
8633,37,male,176,83,Overweight,3,88,38.6,8.3
8634,31,female,145,52,Normal weight,9,84,39.8,0
8635,38,female,144,48,Normal weight,17,98,40.1,0
8636,58,male,175,80,Overweight,14,93,40.1,8
8637,53,male,177,80,Overweight,15,98,40,8
8638,71,male,210,121,Overweight,25,111,40.6,12.1
8639,26,female,160,58,Normal weight,14,95,39.9,0
8640,48,male,173,75,Overweight,14,93,40.2,7.5
8641,56,female,155,60,Obese,3,84,38.7,6
8642,35,female,173,68,Normal weight,29,108,40.4,0
8643,43,male,173,74,Normal weight,12,89,39.9,0
8644,28,male,190,93,Overweight,10,84,39.6,9.3
8645,35,male,189,97,Overweight,10,102,40.2,9.7
8646,35,male,198,95,Normal weight,13,99,40.3,0
8647,76,male,211,116,Overweight,25,110,40.8,11.6
8648,39,male,187,94,Overweight,3,84,38.6,9.4
8649,29,male,182,81,Normal weight,18,99,40.7,0
8650,26,male,196,96,Obese,13,89,40.3,9.6
8651,22,male,191,91,Obese,28,120,40.9,9.1
8652,46,male,190,99,Overweight,3,85,38.7,9.9
8653,34,male,188,83,Normal weight,14,93,40.2,0
8654,25,male,187,79,Normal weight,4,85,38.9,0
8655,32,female,165,63,Normal weight,21,104,40.5,0
8656,27,female,150,57,Overweight,29,99,40.9,5.7
8657,22,male,183,85,Overweight,10,89,39.9,8.5
8658,45,female,164,58,Normal weight,16,103,40.3,0
8659,21,male,186,88,Overweight,20,110,40.3,8.8
8660,21,male,186,89,Overweight,26,106,40.7,8.9
8661,24,female,159,62,Normal weight,24,109,40.7,0
8662,20,male,180,77,Normal weight,16,95,40.2,0
8663,59,female,173,68,Normal weight,29,111,41,0
8664,29,male,179,79,Normal weight,18,96,40.6,0
8665,32,male,189,93,Overweight,8,84,39.3,9.3
8666,73,female,183,79,Normal weight,15,91,40,0
8667,47,female,179,78,Normal weight,8,86,39.4,0
8668,39,female,175,70,Normal weight,29,110,41.1,0
8669,71,male,185,92,Overweight,29,113,40.6,9.2
8670,22,male,175,77,Overweight,2,79,38.4,7.7
8671,47,male,187,87,Normal weight,16,103,40.2,0
8672,25,male,180,81,Overweight,7,84,39.5,8.1
8673,65,male,161,68,Overweight,29,102,40.8,6.8
8674,69,male,183,87,Overweight,27,112,41,8.7
8675,30,male,179,85,Overweight,28,110,40.6,8.5
8676,54,female,163,65,Normal weight,3,80,38.8,0
8677,67,female,156,55,Normal weight,28,115,40.8,0
8678,30,female,173,67,Normal weight,3,83,38.6,0
8679,69,male,188,89,Overweight,6,88,39.4,8.9
8680,34,female,168,66,Normal weight,17,100,40.5,0
8681,47,female,161,67,Overweight,25,103,40.5,6.7
8682,25,female,167,62,Normal weight,29,97,40.8,0
8683,49,male,170,70,Normal weight,13,95,40.3,0
8684,22,female,148,48,Normal weight,29,106,40.9,0
8685,36,female,153,57,Normal weight,28,113,41,0
8686,30,male,202,109,Overweight,26,102,40.5,10.9
8687,20,female,157,57,Normal weight,6,82,39.1,0
8688,75,male,181,81,Normal weight,15,97,40.2,0
8689,34,male,187,91,Overweight,26,110,40.9,9.1
8690,37,male,178,88,Overweight,7,86,39.2,8.8
8691,29,female,164,58,Normal weight,21,94,40.8,0
8692,63,female,142,49,Normal weight,25,92,41,0
8693,21,female,173,68,Normal weight,29,112,40.7,0
8694,23,female,163,65,Normal weight,22,103,40.5,0
8695,42,female,169,68,Normal weight,16,97,40.6,0
8696,52,female,182,77,Normal weight,4,86,38.8,0
8697,27,male,193,92,Normal weight,21,97,40.6,0
8698,21,male,183,88,Overweight,7,94,39.4,8.8
8699,33,female,151,50,Normal weight,15,95,40,0
8700,56,male,189,98,Overweight,6,83,39.2,9.8
8701,21,male,197,101,Overweight,30,108,41,10.1
8702,54,male,170,72,Obese,4,88,38.5,7.2
8703,31,female,157,61,Normal weight,26,115,40.7,0
8704,54,female,167,71,Overweight,9,96,39.4,7.1
8705,61,male,188,86,Normal weight,25,107,40.4,0
8706,48,male,179,78,Normal weight,10,85,40.1,0
8707,40,female,158,55,Normal weight,16,84,40.1,0
8708,44,male,190,96,Overweight,21,99,40.6,9.6
8709,35,male,167,68,Normal weight,12,95,39.8,0
8710,77,female,153,54,Normal weight,12,88,40,0
8711,61,male,187,96,Overweight,17,90,40.3,9.6
8712,30,female,159,58,Normal weight,10,87,39.9,0
8713,44,female,169,62,Normal weight,22,103,40.5,0
8714,29,female,138,45,Normal weight,13,101,40.1,0
8715,24,female,169,68,Normal weight,21,103,40.3,0
8716,25,male,190,95,Overweight,3,85,38.4,9.5
8717,30,female,159,56,Normal weight,15,105,40.5,0
8718,78,male,195,104,Overweight,18,96,40.7,10.4
8719,21,female,177,76,Normal weight,20,106,40.6,0
8720,74,male,185,83,Normal weight,17,100,40.2,0
8721,55,female,176,71,Normal weight,27,106,40.8,0
8722,72,male,193,103,Overweight,13,87,39.9,10.3
8723,47,female,171,67,Normal weight,10,96,40.1,0
8724,28,male,207,103,Normal weight,10,96,40.1,0
8725,21,female,155,58,Normal weight,25,105,40.7,0
8726,55,female,160,64,Obese,30,105,40.8,6.4
8727,20,female,180,74,Normal weight,13,94,40.1,0
8728,46,male,193,92,Normal weight,9,87,40.2,0
8729,27,male,184,84,Normal weight,21,99,40.6,0
8730,25,male,197,93,Normal weight,25,97,40.9,0
8731,51,male,177,74,Normal weight,11,94,40,0
8732,40,male,180,82,Overweight,14,88,40.1,8.2
8733,24,female,166,68,Normal weight,18,92,40.4,0
8734,20,female,170,69,Normal weight,6,87,39.2,0
8735,40,female,162,60,Normal weight,27,109,40.4,0
8736,28,male,187,95,Overweight,27,102,40.8,9.5
8737,43,female,149,56,Overweight,21,103,40.5,5.6
8738,52,female,171,69,Normal weight,10,96,40,0
8739,38,male,178,81,Overweight,26,110,40.6,8.1
8740,26,male,185,85,Normal weight,15,93,40.2,0
8741,59,male,189,96,Overweight,2,84,38.5,9.6
8742,31,male,204,101,Normal weight,8,95,39.6,0
8743,76,male,185,94,Overweight,15,85,40.1,9.4
8744,56,female,171,69,Normal weight,25,107,40.7,0
8745,26,female,167,63,Normal weight,24,99,40.9,0
8746,21,female,167,67,Normal weight,23,111,40.7,0
8747,64,female,182,83,Overweight,25,105,40.9,8.3
8748,59,male,187,90,Overweight,1,81,37.4,9
8749,30,male,171,72,Normal weight,18,101,40.5,0
8750,30,female,148,53,Normal weight,18,89,40.5,0
8751,69,female,191,88,Normal weight,6,82,38.8,0
8752,21,female,183,73,Normal weight,27,103,40.8,0
8753,34,male,164,74,Overweight,6,85,39.3,7.4
8754,78,male,203,110,Overweight,24,110,40.8,11
8755,74,female,178,71,Normal weight,20,101,40.5,0
8756,53,female,172,70,Normal weight,25,102,40.6,0
8757,44,male,179,82,Overweight,6,87,39.3,8.2
8758,67,female,175,72,Normal weight,13,95,40.3,0
8759,27,male,202,104,Overweight,17,92,40.3,10.4
8760,41,female,166,66,Normal weight,22,93,40.9,0
8761,35,female,147,47,Normal weight,15,90,40.3,0
8762,35,male,171,81,Overweight,18,96,40.4,8.1
8763,57,female,170,75,Overweight,28,113,40.7,7.5
8764,66,male,192,90,Normal weight,2,79,37.9,0
8765,28,female,146,50,Normal weight,25,97,41,0
8766,79,female,164,66,Normal weight,17,99,40.3,0
8767,68,female,150,56,Normal weight,19,107,40.4,0
8768,29,female,184,79,Normal weight,23,90,40.6,0
8769,48,male,187,96,Overweight,8,80,39.6,9.6
8770,62,female,161,65,Overweight,11,88,39.5,6.5
8771,23,female,159,54,Normal weight,6,86,39.5,0
8772,26,male,190,87,Normal weight,23,100,40.7,0
8773,43,female,144,49,Normal weight,12,83,39.9,0
8774,27,male,189,82,Normal weight,27,109,40.6,0
8775,45,female,184,81,Normal weight,13,95,40,0
8776,39,male,200,105,Overweight,18,99,40.5,10.5
8777,43,male,192,94,Overweight,14,87,40.5,9.4
8778,29,male,170,71,Normal weight,13,91,40.3,0
8779,26,male,188,82,Normal weight,28,112,40.7,0
8780,79,male,189,92,Overweight,17,104,40.2,9.2
8781,61,male,187,87,Normal weight,23,98,40.8,0
8782,20,male,182,81,Normal weight,1,75,37.5,0
8783,41,male,178,87,Overweight,15,83,40.3,8.7
8784,38,male,173,77,Overweight,9,94,39.6,7.7
8785,30,male,178,75,Normal weight,1,77,38.2,0
8786,66,female,167,64,Normal weight,14,95,39.8,0
8787,37,male,194,99,Overweight,12,87,40,9.9
8788,65,male,183,89,Overweight,23,103,40.7,8.9
8789,25,male,179,81,Overweight,19,104,40,8.1
8790,55,female,167,64,Normal weight,21,98,40.6,0
8791,20,female,146,46,Normal weight,14,91,40.5,0
8792,72,male,204,112,Overweight,24,107,40.6,11.2
8793,47,male,196,101,Overweight,22,103,40.9,10.1
8794,38,male,185,85,Normal weight,29,110,40.8,0
8795,56,female,174,76,Overweight,11,90,39.7,7.6
8796,41,female,149,47,Normal weight,9,93,39.7,0
8797,39,female,158,56,Normal weight,24,109,40.7,0
8798,41,male,165,69,Overweight,25,108,41.2,6.9
8799,70,female,161,63,Normal weight,13,85,39.9,0
8800,58,female,154,58,Normal weight,2,89,38,0
8801,21,male,207,102,Normal weight,7,84,39.3,0
8802,52,male,180,76,Normal weight,14,97,40.4,0
8803,49,male,177,77,Normal weight,5,95,39.6,0
8804,36,male,181,87,Overweight,19,105,40.4,8.7
8805,45,male,173,84,Overweight,6,95,39.1,8.4
8806,59,female,183,79,Normal weight,9,82,40,0
8807,28,female,171,72,Normal weight,13,92,40.1,0
8808,36,male,180,83,Overweight,21,107,40.5,8.3
8809,41,male,173,71,Normal weight,16,85,40.2,0
8810,59,male,181,86,Overweight,14,94,39.9,8.6
8811,63,female,174,73,Normal weight,9,88,39.5,0
8812,67,female,156,54,Normal weight,5,89,39.1,0
8813,57,female,165,60,Normal weight,19,91,40.2,0
8814,39,male,167,69,Normal weight,8,79,39.8,0
8815,21,female,163,62,Normal weight,14,91,39.9,0
8816,43,male,189,89,Obese,15,94,40.4,8.9
8817,69,male,184,88,Overweight,15,99,39.9,8.8
8818,21,female,162,60,Normal weight,16,96,40,0
8819,41,female,177,74,Normal weight,3,77,38.5,0
8820,21,male,182,83,Overweight,10,89,39.5,8.3
8821,70,female,171,69,Normal weight,8,87,39.3,0
8822,40,female,173,68,Normal weight,11,93,40.1,0
8823,54,male,181,82,Overweight,30,110,40.7,8.2
8824,44,male,183,84,Overweight,3,84,38.4,8.4
8825,32,female,173,69,Normal weight,7,88,39.4,0
8826,42,male,159,69,Overweight,5,88,39.2,6.9
8827,41,male,195,101,Overweight,14,94,40.3,10.1
8828,30,female,168,69,Normal weight,2,85,37.8,0
8829,37,male,190,95,Overweight,29,116,40.6,9.5
8830,48,male,175,78,Overweight,5,86,39.6,7.8
8831,23,male,200,101,Overweight,27,106,41,10.1
8832,51,female,141,48,Normal weight,12,87,39.9,0
8833,41,male,176,74,Normal weight,25,105,41,0
8834,23,female,152,52,Normal weight,29,114,40.9,0
8835,57,female,160,57,Normal weight,2,90,38,0
8836,33,female,166,62,Normal weight,20,99,40,0
8837,35,female,167,67,Normal weight,13,93,40.2,0
8838,65,male,194,98,Overweight,18,97,40.4,9.8
8839,32,male,168,72,Overweight,29,102,40.8,7.2
8840,25,male,188,95,Overweight,29,112,41.1,9.5
8841,38,male,172,76,Overweight,25,109,40.4,7.6
8842,37,female,147,54,Obese,13,105,40.2,5.4
8843,22,female,173,70,Normal weight,15,96,40.2,0
8844,33,female,153,60,Overweight,8,84,39.4,6
8845,25,male,174,73,Normal weight,15,105,40.2,0
8846,72,female,158,59,Normal weight,2,71,38.6,0
8847,26,male,198,100,Overweight,26,106,40.9,10
8848,25,female,161,63,Normal weight,22,101,40.6,0
8849,51,male,182,89,Overweight,24,108,40.9,8.9
8850,32,female,156,59,Normal weight,12,93,40.1,0
8851,21,female,174,67,Normal weight,5,89,39.2,0
8852,32,male,194,94,Obese,24,98,40.8,9.4
8853,48,male,197,95,Normal weight,27,104,40.6,0
8854,40,male,181,85,Overweight,30,107,40.7,8.5
8855,24,male,173,75,Overweight,13,97,40.2,7.5
8856,42,male,191,87,Normal weight,15,86,40.2,0
8857,65,male,176,85,Overweight,8,100,39.8,8.5
8858,52,male,180,84,Overweight,4,84,38.9,8.4
8859,34,female,178,79,Obese,19,96,40.6,7.9
8860,44,male,178,74,Normal weight,26,112,40.3,0
8861,53,female,170,64,Normal weight,28,104,40.7,0
8862,72,male,183,83,Normal weight,27,104,41.2,0
8863,35,female,155,60,Obese,26,108,40.8,6
8864,33,male,186,82,Normal weight,5,86,38.9,0
8865,73,male,203,106,Overweight,27,101,40.4,10.6
8866,25,male,187,90,Overweight,19,92,40.4,9
8867,33,male,175,81,Overweight,21,102,40.6,8.1
8868,31,female,158,52,Normal weight,5,89,39.2,0
8869,28,female,178,71,Normal weight,20,97,40.2,0
8870,44,male,190,97,Overweight,19,104,40.1,9.7
8871,27,male,187,85,Normal weight,16,101,40.1,0
8872,39,male,189,92,Overweight,19,105,40.1,9.2
8873,41,female,192,83,Normal weight,6,90,39.4,0
8874,25,female,178,71,Normal weight,5,94,39.2,0
8875,58,female,161,65,Overweight,27,106,40.6,6.5
8876,60,male,187,91,Overweight,18,99,39.9,9.1
8877,74,male,177,80,Overweight,14,93,39.9,8
8878,27,female,157,53,Normal weight,10,92,40,0
8879,30,female,161,57,Normal weight,16,95,40.2,0
8880,30,female,171,65,Normal weight,19,102,40.7,0
8881,20,male,199,105,Overweight,21,99,40.5,10.5
8882,79,female,166,65,Normal weight,2,84,38,0
8883,28,male,180,79,Normal weight,28,103,40.7,0
8884,66,male,197,101,Overweight,8,87,39.6,10.1
8885,60,male,201,102,Overweight,11,88,39.9,10.2
8886,26,female,156,58,Normal weight,10,91,39.6,0
8887,52,male,187,87,Normal weight,9,91,39.7,0
8888,30,male,177,80,Overweight,9,92,39.4,8
8889,59,female,161,57,Normal weight,28,110,40.5,0
8890,55,male,179,83,Overweight,14,98,40.1,8.3
8891,49,male,195,106,Overweight,24,111,40.5,10.6
8892,57,male,182,84,Overweight,11,98,39.9,8.4
8893,61,male,191,96,Overweight,26,107,41.2,9.6
8894,38,male,192,86,Normal weight,14,95,40.4,0
8895,61,female,159,62,Normal weight,4,85,38.5,0
8896,78,female,152,54,Normal weight,2,89,38,0
8897,58,female,159,62,Normal weight,7,79,39.8,0
8898,30,female,173,68,Normal weight,27,100,41,0
8899,43,female,167,61,Normal weight,3,98,38.4,0
8900,63,female,173,71,Normal weight,29,108,40.9,0
8901,63,female,146,45,Normal weight,14,101,40.1,0
8902,53,female,167,64,Normal weight,8,89,39.9,0
8903,63,female,175,73,Normal weight,23,106,40.6,0
8904,60,female,166,67,Normal weight,8,80,39.5,0
8905,28,female,153,56,Normal weight,20,103,40.6,0
8906,46,female,163,60,Normal weight,22,106,40.7,0
8907,50,male,202,102,Obese,2,81,38.3,10.2
8908,23,male,184,81,Normal weight,21,104,40.2,0
8909,28,female,161,56,Normal weight,28,111,40.9,0
8910,22,male,196,96,Obese,28,117,40.9,9.6
8911,42,male,174,76,Overweight,29,108,41.1,7.6
8912,36,female,170,69,Normal weight,8,88,39.6,0
8913,27,male,175,73,Normal weight,29,109,41,0
8914,40,male,193,93,Obese,2,91,38.3,9.3
8915,33,male,177,82,Overweight,23,102,40.8,8.2
8916,35,female,175,72,Normal weight,24,95,40.7,0
8917,70,male,184,84,Normal weight,26,110,40.7,0
8918,22,male,190,94,Overweight,26,108,40.6,9.4
8919,22,male,186,91,Overweight,7,87,39.3,9.1
8920,24,male,188,84,Normal weight,26,113,40.9,0
8921,20,male,192,90,Normal weight,20,106,40.4,0
8922,21,female,170,70,Normal weight,15,96,40.2,0
8923,21,female,160,57,Normal weight,18,97,40.2,0
8924,62,female,161,61,Normal weight,3,85,38.7,0
8925,49,male,177,78,Normal weight,12,94,40,0
8926,34,female,163,61,Normal weight,1,74,38.2,0
8927,22,female,149,52,Normal weight,22,103,41,0
8928,35,female,162,55,Normal weight,2,80,38,0
8929,31,male,182,85,Overweight,10,83,39.5,8.5
8930,22,female,159,59,Normal weight,6,87,39.4,0
8931,30,female,162,58,Normal weight,19,100,40.5,0
8932,42,female,164,62,Normal weight,24,105,40.4,0
8933,26,female,166,58,Normal weight,28,109,40.8,0
8934,22,female,165,57,Normal weight,29,107,40.5,0
8935,62,female,158,59,Normal weight,29,111,41,0
8936,26,female,145,46,Normal weight,28,105,40.9,0
8937,52,male,168,69,Normal weight,20,97,40.5,0
8938,24,female,153,47,Normal weight,20,99,40.6,0
8939,45,female,180,78,Normal weight,12,99,39.8,0
8940,40,male,181,79,Normal weight,12,89,39.7,0
8941,35,female,152,51,Normal weight,18,96,40.6,0
8942,40,male,204,109,Overweight,2,76,38.1,10.9
8943,79,male,184,87,Overweight,21,100,40.5,8.7
8944,21,male,187,86,Normal weight,23,96,41,0
8945,52,female,161,63,Normal weight,14,96,40,0
8946,70,female,179,73,Normal weight,25,107,40.7,0
8947,66,male,178,84,Overweight,24,109,40.5,8.4
8948,46,male,181,87,Overweight,27,106,40.8,8.7
8949,20,male,180,81,Overweight,26,110,40.8,8.1
8950,61,male,187,89,Overweight,11,88,40,8.9
8951,21,female,168,63,Normal weight,8,80,39.6,0
8952,28,female,176,75,Normal weight,18,98,40.3,0
8953,23,male,189,89,Obese,8,82,39.7,8.9
8954,20,male,176,79,Overweight,15,95,40.2,7.9
8955,27,male,185,90,Overweight,20,103,40.3,9
8956,62,female,163,67,Overweight,28,105,40.8,6.7
8957,24,male,189,93,Overweight,20,93,40.4,9.3
8958,20,female,179,76,Normal weight,26,108,41.2,0
8959,32,male,204,108,Overweight,17,96,40.1,10.8
8960,75,female,156,60,Normal weight,7,81,39.5,0
8961,35,female,134,39,Normal weight,6,90,39.1,0
8962,28,male,181,82,Overweight,2,88,37.8,8.2
8963,33,male,173,76,Overweight,18,89,40.1,7.6
8964,53,female,147,54,Obese,22,100,40.6,5.4
8965,38,male,186,88,Overweight,27,102,40.9,8.8
8966,35,male,184,84,Normal weight,8,80,39.7,0
8967,47,female,173,76,Overweight,24,100,40.8,7.6
8968,30,male,182,88,Overweight,4,78,39.1,8.8
8969,43,male,177,80,Overweight,27,103,40.9,8
8970,20,female,161,60,Normal weight,29,107,40.3,0
8971,22,male,176,78,Overweight,12,91,40.1,7.8
8972,43,female,179,77,Normal weight,2,83,37.9,0
8973,24,male,177,78,Normal weight,8,85,39.6,0
8974,28,male,196,95,Normal weight,2,89,38.6,0
8975,21,male,198,99,Overweight,27,98,41,9.9
8976,51,male,186,90,Overweight,2,83,38.1,9
8977,48,female,160,59,Normal weight,1,79,37.6,0
8978,28,female,166,60,Normal weight,20,98,40.7,0
8979,23,female,172,62,Normal weight,23,103,40.8,0
8980,58,male,185,89,Overweight,2,89,38.4,8.9
8981,24,female,157,50,Normal weight,14,95,40.3,0
8982,33,male,176,79,Overweight,13,101,40,7.9
8983,25,male,200,107,Overweight,9,92,39.7,10.7
8984,37,female,161,56,Normal weight,8,90,39.5,0
8985,31,male,191,100,Overweight,23,100,41,10
8986,35,male,179,79,Normal weight,26,106,41,0
8987,69,female,151,54,Normal weight,21,97,40.1,0
8988,31,female,162,58,Normal weight,21,100,40.5,0
8989,43,female,167,58,Normal weight,29,106,41.1,0
8990,32,male,190,90,Obese,1,84,37.9,9
8991,60,male,195,102,Overweight,25,104,40.5,10.2
8992,34,female,160,60,Normal weight,4,78,39,0
8993,22,male,198,91,Normal weight,23,102,40.8,0
8994,57,male,190,89,Normal weight,19,97,40.6,0
8995,64,female,183,79,Normal weight,17,99,40.3,0
8996,32,female,153,52,Normal weight,5,89,39.2,0
8997,59,male,195,90,Normal weight,25,93,40.8,0
8998,45,male,193,97,Overweight,8,93,39.4,9.7
8999,54,male,197,97,Obese,16,100,40.4,9.7
9000,27,female,165,59,Normal weight,20,96,40.3,0
9001,52,female,159,58,Normal weight,11,86,39.7,0
9002,28,female,176,69,Normal weight,3,79,38.9,0
9003,39,female,141,50,Overweight,27,96,40.5,5
9004,27,male,198,103,Overweight,29,107,41,10.3
9005,22,male,184,79,Normal weight,15,94,40.3,0
9006,50,female,161,67,Overweight,3,83,38.2,6.7
9007,72,female,177,75,Normal weight,15,89,40,0
9008,55,female,174,70,Normal weight,11,83,40,0
9009,26,female,159,58,Normal weight,28,114,40.7,0
9010,79,male,207,119,Overweight,14,94,39.9,11.9
9011,31,male,210,112,Overweight,20,107,40.7,11.2
9012,22,female,183,77,Normal weight,27,106,41.2,0
9013,65,male,193,96,Overweight,16,87,40.4,9.6
9014,70,female,166,64,Normal weight,23,106,40.3,0
9015,56,male,181,84,Overweight,15,86,39.9,8.4
9016,42,female,176,71,Normal weight,16,91,40.2,0
9017,38,male,189,91,Overweight,11,100,40.2,9.1
9018,44,male,191,90,Normal weight,12,93,40,0
9019,32,male,180,83,Overweight,14,99,40.1,8.3
9020,62,female,171,75,Overweight,12,92,39.8,7.5
9021,57,female,170,66,Normal weight,10,92,39.4,0
9022,32,male,182,81,Normal weight,5,92,39.1,0
9023,37,female,156,53,Normal weight,2,84,38,0
9024,42,male,189,93,Overweight,22,105,40.6,9.3
9025,46,male,168,72,Overweight,18,89,40.4,7.2
9026,48,male,159,60,Normal weight,21,98,40.6,0
9027,40,male,170,76,Overweight,18,100,40.4,7.6
9028,22,male,185,84,Normal weight,26,102,40.5,0
9029,26,male,194,93,Normal weight,22,101,40.6,0
9030,62,male,196,94,Normal weight,14,89,40.1,0
9031,49,male,195,100,Overweight,3,85,38.3,10
9032,27,male,180,79,Normal weight,21,105,40,0
9033,61,male,181,87,Overweight,25,112,40.7,8.7
9034,22,male,172,74,Overweight,8,85,39.5,7.4
9035,52,male,173,74,Normal weight,6,88,39.3,0
9036,23,female,146,42,Normal weight,22,98,40.2,0
9037,53,female,163,67,Overweight,29,109,40.9,6.7
9038,43,female,174,71,Normal weight,12,91,40.1,0
9039,46,female,171,73,Obese,28,116,40.9,7.3
9040,69,male,169,69,Normal weight,6,92,39.7,0
9041,71,male,189,97,Overweight,9,86,39.9,9.7
9042,26,female,132,36,Normal weight,5,91,39.2,0
9043,27,female,159,61,Normal weight,17,96,40.5,0
9044,40,female,189,89,Obese,25,109,40.4,8.9
9045,79,male,179,81,Overweight,15,98,40.1,8.1
9046,24,female,162,58,Normal weight,27,114,40.8,0
9047,22,female,188,81,Normal weight,16,97,40.3,0
9048,23,female,174,69,Normal weight,2,83,38,0
9049,74,female,146,50,Normal weight,19,101,40.5,0
9050,30,female,173,70,Normal weight,28,108,40.7,0
9051,76,male,179,86,Overweight,18,100,40.5,8.6
9052,61,male,170,72,Obese,13,85,39.9,7.2
9053,65,female,160,58,Normal weight,14,97,40.2,0
9054,24,female,163,60,Normal weight,6,78,39.5,0
9055,24,male,180,84,Overweight,21,98,40.6,8.4
9056,73,male,174,75,Normal weight,23,97,40.7,0
9057,33,male,200,97,Normal weight,2,82,38,0
9058,47,male,200,103,Overweight,3,72,39.1,10.3
9059,32,male,177,82,Overweight,7,83,39.4,8.2
9060,37,female,163,62,Normal weight,26,101,40.7,0
